Chromosome,Start,Stop,MurphyTiger,MurphyLion,MT1,ML2,ML1,FT3,FT2,FT1,SunDol
chrX,20400000,20500000,0.00025,0.00449,0.0005,0.00464,0.00491,0.00055,0.00045999999999999996,0.00043,0.0049
chrX,20500000,20600000,0.00027,0.00375,0.00027,0.0036799999999999997,0.00392,0.00057,0.00056,0.00047999999999999996,0.0039299999999999995
chrX,20600000,20700000,0.00011,0.0039700000000000004,8e-05,0.0034,0.00411,0.00044,0.00027,0.00022,0.00411
chrX,20700000,20800000,0.00014,0.0038200000000000005,0.00013000000000000002,0.00374,0.004079999999999999,0.00054,0.00042,0.00027,0.004079999999999999
chrX,20800000,20900000,0.00037999999999999997,0.00405,0.0005099999999999999,0.00403,0.00399,0.0007700000000000001,0.00088,0.00066,0.00398
chrX,20900000,21000000,0.00037,0.0053,0.00029,0.00504,0.00556,0.00101,0.00107,0.00093,0.00556
chrX,21000000,21100000,0.0002,0.00466,0.0005099999999999999,0.00451,0.00496,0.0008699999999999999,0.00078,0.0006799999999999999,0.00495
chrX,21100000,21200000,0.00059,0.00418,0.00045,0.00426,0.0044,0.00079,0.00101,0.0008900000000000001,0.00439
chrX,21200000,21300000,0.00031,0.00314,0.0004,0.00328,0.00345,0.00045999999999999996,0.0004,0.00027,0.0034200000000000003
chrX,21300000,21400000,0.00018,0.00299,0.00028,0.00292,0.00321,0.00036,0.00025,0.0002,0.00321
chrX,21400000,21500000,0.00029,0.00361,0.00041,0.00365,0.00395,0.00042,0.00058,0.00053,0.00392
chrX,21500000,21600000,0.0002,0.0036,0.0003,0.0036200000000000004,0.0039299999999999995,0.00041,0.00059,0.00047999999999999996,0.00394
chrX,21600000,21700000,0.00013000000000000002,0.0038299999999999996,0.00015,0.00359,0.00399,0.00064,0.00091,0.00072,0.004
chrX,21700000,21800000,0.00022999999999999998,0.0042899999999999995,0.00055,0.0037700000000000003,0.00434,0.0009699999999999999,0.00079,0.00065,0.00434
chrX,21800000,21900000,0.00015,0.006229999999999999,0.00023999999999999998,0.00618,0.00645,0.00047999999999999996,0.0010400000000000001,0.0007700000000000001,0.00644
chrX,21900000,22000000,0.0003,0.00647,0.00088,0.00586,0.00677,0.0008900000000000001,0.00121,0.0011099999999999999,0.00677
chrX,22000000,22100000,0.00036,0.00613,0.00037999999999999997,0.0054399999999999995,0.00671,0.00058,0.00061,0.00044,0.00672
chrX,22100000,22200000,0.00028,0.0057399999999999994,0.00088,0.00586,0.006509999999999999,0.0005200000000000001,4e-05,5e-05,0.0065
chrX,22200000,22300000,1e-05,0.0048200000000000005,0.0005200000000000001,0.0047799999999999995,0.00547,0.00081,0.0,1e-05,0.00548
chrX,22300000,22400000,0.0,0.0061600000000000005,0.00026000000000000003,0.00562,0.006540000000000001,0.0008,0.00022,0.00018999999999999998,0.00655
chrX,22400000,22500000,0.0,0.0038299999999999996,0.00039,0.0034100000000000003,0.00432,0.00058,1e-05,1e-05,0.00432
chrX,22500000,22600000,0.0,0.00432,0.00047000000000000004,0.00395,0.00451,0.00047999999999999996,4e-05,0.00013000000000000002,0.00451
chrX,22600000,22700000,0.0,0.00498,0.0004,0.00474,0.00543,0.0006799999999999999,1e-05,2e-05,0.00543
chrX,22700000,22800000,0.0,0.00355,0.0005,0.0033200000000000005,0.00389,0.00075,0.0,0.0,0.0039
chrX,22800000,22900000,0.0,0.0049299999999999995,0.0003,0.00458,0.0054399999999999995,0.00045999999999999996,0.00025,0.00022999999999999998,0.0054399999999999995
chrX,22900000,23000000,0.0,0.00371,0.00056,0.00336,0.00372,0.00064,0.00028,0.00025,0.00372
chrX,23000000,23100000,0.0,0.0038799999999999998,0.00035,0.0036299999999999995,0.00415,0.0005200000000000001,0.00011999999999999999,7e-05,0.00415
chrX,23100000,23200000,5.9999999999999995e-05,0.004370000000000001,0.00018,0.0039700000000000004,0.00466,0.00033,0.00013000000000000002,0.00014,0.0046700000000000005
chrX,23200000,23300000,0.00014,0.00427,0.00014,0.00373,0.00414,0.00021,0.00011,0.00011,0.00415
chrX,23300000,23400000,0.00022999999999999998,0.0037600000000000003,0.0001,0.00337,0.00389,0.00047999999999999996,4e-05,5e-05,0.0038399999999999997
chrX,23400000,23500000,0.00016,0.0037,0.00027,0.0034799999999999996,0.00392,0.00043,5.9999999999999995e-05,4e-05,0.0039
chrX,23500000,23600000,0.00032,0.00449,0.00058,0.00403,0.00473,0.00032,0.00054,0.00047999999999999996,0.00472
chrX,23600000,23700000,0.00033,0.0050799999999999994,0.00055,0.0048200000000000005,0.00549,0.00107,0.0008900000000000001,0.0006799999999999999,0.00551
chrX,23700000,23800000,0.00045999999999999996,0.00573,0.00045,0.00571,0.00617,0.0006900000000000001,0.0009400000000000001,0.0006900000000000001,0.00618
chrX,23800000,23900000,0.0008,0.00418,0.00063,0.00404,0.00461,0.00155,0.00101,0.0008900000000000001,0.00461
chrX,23900000,24000000,0.00055,0.0049,0.00075,0.005,0.00535,0.00106,0.0012900000000000001,0.00116,0.00535
chrX,24000000,24100000,0.0001,0.00328,0.00047000000000000004,0.0032700000000000003,0.0035299999999999997,0.00065,0.00028,0.0003,0.00352
chrX,24100000,24200000,0.0005200000000000001,0.0043100000000000005,0.00057,0.0038200000000000005,0.00457,0.0008300000000000001,0.00093,0.00073,0.00457
chrX,24200000,24300000,0.0001,0.00463,0.00058,0.0045899999999999995,0.00495,0.00063,0.00125,0.0011,0.00494
chrX,24300000,24400000,1e-05,0.0047,0.0008300000000000001,0.0043,0.0052,0.00099,0.0015,0.0012699999999999999,0.0052
chrX,24400000,24500000,0.00059,0.0054,0.0009,0.00521,0.00566,0.0013,0.00144,0.00126,0.00566
chrX,24500000,24600000,0.00062,0.00507,0.0009199999999999999,0.00499,0.0057,0.00103,0.00123,0.0010199999999999999,0.00566
chrX,24600000,24700000,0.00044,0.0047,0.00061,0.00434,0.00502,0.0008900000000000001,0.00079,0.00067,0.0050100000000000006
chrX,24700000,24800000,0.0006900000000000001,0.0057799999999999995,0.0009599999999999999,0.005679999999999999,0.00621,0.00144,0.0017100000000000001,0.00139,0.00619
chrX,24800000,24900000,0.00056,0.00473,0.00075,0.0045899999999999995,0.00518,0.00123,0.00108,0.0009699999999999999,0.00518
chrX,24900000,25000000,0.00056,0.00603,0.00059,0.00588,0.0063100000000000005,0.00119,0.00047999999999999996,0.00063,0.00629
chrX,25000000,25100000,0.00045999999999999996,0.00688,0.00045999999999999996,0.00655,0.0076,0.00075,0.00079,0.0007700000000000001,0.00761
chrX,25100000,25200000,0.00039,0.00643,0.00059,0.00584,0.006790000000000001,0.0005,0.00062,0.00054,0.0068
chrX,25200000,25300000,0.0005099999999999999,0.006490000000000001,0.0006,0.00646,0.00713,0.00091,0.00091,0.0008300000000000001,0.00713
chrX,25300000,25400000,0.00036,0.0061600000000000005,0.0006,0.0060799999999999995,0.0063100000000000005,0.00022,0.0007099999999999999,0.0007099999999999999,0.0063100000000000005
chrX,25400000,25500000,9e-05,0.00605,0.00014,0.00587,0.00627,0.00018,0.00053,0.00045999999999999996,0.00626
chrX,25500000,25600000,0.00011999999999999999,0.006220000000000001,4e-05,0.006379999999999999,0.006520000000000001,0.00047999999999999996,0.00041,0.00029,0.006529999999999999
chrX,25600000,25700000,0.00055,0.007529999999999999,0.00062,0.00747,0.008029999999999999,0.0005200000000000001,0.00074,0.0006799999999999999,0.00804
chrX,25700000,25800000,0.00032,0.00898,0.00081,0.008879999999999999,0.00935,0.0008699999999999999,0.0015199999999999999,0.00133,0.00935
chrX,25800000,25900000,0.0006900000000000001,0.008329999999999999,0.00088,0.008329999999999999,0.0086,0.00039,0.00115,0.00088,0.00854
chrX,25900000,26000000,0.0009400000000000001,0.00885,0.00146,0.00911,0.00949,0.00121,0.0015,0.00132,0.00948
chrX,26000000,26100000,0.00098,0.008490000000000001,0.0011099999999999999,0.008620000000000001,0.00944,0.00134,0.00201,0.0018100000000000002,0.00937
chrX,26100000,26200000,0.00032,0.00923,0.001,0.00894,0.00955,0.00014,0.0011099999999999999,0.00088,0.00951
chrX,26200000,26300000,0.00044,0.007209999999999999,0.00126,0.00701,0.007670000000000001,0.0009400000000000001,0.00098,0.0007599999999999999,0.007670000000000001
chrX,26300000,26400000,0.0005,0.008790000000000001,0.00091,0.00856,0.00903,0.00061,0.00165,0.0012900000000000001,0.00902
chrX,26400000,26500000,0.00033,0.009000000000000001,0.00103,0.00921,0.00946,0.00103,0.00145,0.00119,0.0095
chrX,26500000,26600000,0.00066,0.00948,0.00108,0.01012,0.01014,0.00148,0.00215,0.00179,0.01013
chrX,26600000,26700000,0.0005,0.00755,0.00066,0.00804,0.00824,0.00057,0.0010400000000000001,0.00091,0.00823
chrX,26700000,26800000,0.00047999999999999996,0.00825,0.00067,0.008409999999999999,0.00878,0.0,0.0009699999999999999,0.00098,0.008740000000000001
chrX,26800000,26900000,0.00074,0.009290000000000001,0.00162,0.00957,0.00979,0.00037,0.0025399999999999997,0.0024,0.009770000000000001
chrX,26900000,27000000,0.00079,0.00848,0.0008300000000000001,0.008409999999999999,0.00926,0.0007099999999999999,0.0016600000000000002,0.00173,0.00926
chrX,27000000,27100000,0.00047999999999999996,0.00765,0.00063,0.00777,0.00843,0.00131,0.00162,0.00141,0.008440000000000001
chrX,27100000,27200000,0.0005099999999999999,0.007509999999999999,0.00085,0.00755,0.00824,0.0019100000000000002,0.00139,0.00147,0.00824
chrX,27200000,27300000,0.00084,0.00785,0.0009599999999999999,0.007409999999999999,0.00838,0.00099,0.00165,0.00146,0.0084
chrX,27300000,27400000,0.00054,0.00658,0.00074,0.006370000000000001,0.00702,0.00118,0.00112,0.0009699999999999999,0.00702
chrX,27400000,27500000,0.00045999999999999996,0.00672,0.0009,0.006659999999999999,0.007209999999999999,0.0008900000000000001,0.00149,0.0013599999999999999,0.00719
chrX,27500000,27600000,0.0007099999999999999,0.0073,0.00119,0.006999999999999999,0.0079,0.00137,0.00156,0.00135,0.007890000000000001
chrX,27600000,27700000,0.00056,0.00713,0.00047000000000000004,0.0066,0.00763,0.00121,0.00115,0.0010400000000000001,0.00763
chrX,27700000,27800000,0.00053,0.00635,0.00066,0.00647,0.00692,0.0008900000000000001,0.00128,0.00107,0.00692
chrX,27800000,27900000,0.0007599999999999999,0.00563,0.0008300000000000001,0.00527,0.00601,0.00124,0.00072,0.00061,0.00601
chrX,27900000,28000000,0.00035,0.006529999999999999,0.00066,0.00596,0.00698,0.00022999999999999998,0.00128,0.00112,0.0069299999999999995
chrX,28000000,28100000,0.00072,0.0063100000000000005,0.00091,0.00609,0.00663,2.9999999999999997e-05,0.0017699999999999999,0.0013599999999999999,0.00662
chrX,28100000,28200000,0.00054,0.00588,0.00082,0.00547,0.006370000000000001,0.00036,0.0012,0.0010199999999999999,0.006370000000000001
chrX,28200000,28300000,0.00058,0.00555,0.00072,0.00536,0.0061600000000000005,0.00079,0.0007700000000000001,0.00065,0.0061600000000000005
chrX,28300000,28400000,0.00039,0.00659,0.0005099999999999999,0.00606,0.0068,0.00021,0.00044,0.00029,0.0068
chrX,28400000,28500000,0.00028,0.00539,0.00027,0.00533,0.00571,0.00022999999999999998,0.00047999999999999996,0.00037999999999999997,0.0057
chrX,28500000,28600000,0.00028,0.00468,0.00026000000000000003,0.00476,0.00499,0.00014,0.0007,0.00058,0.00499
chrX,28600000,28700000,0.0007599999999999999,0.0054600000000000004,9e-05,0.00536,0.006,0.00015,0.00158,0.00135,0.006
chrX,28700000,28800000,0.0005099999999999999,0.007859999999999999,0.00015,0.00731,0.0079,0.00035,0.00063,0.00047999999999999996,0.00787
chrX,28800000,28900000,5e-05,0.004229999999999999,0.00026000000000000003,0.00392,0.004520000000000001,0.00033999999999999997,0.0005099999999999999,0.00036,0.00451
chrX,28900000,29000000,0.00044,0.00364,0.00107,0.00335,0.00394,0.00074,0.0007599999999999999,0.0007099999999999999,0.0039299999999999995
chrX,29000000,29100000,0.0004,0.004070000000000001,0.00066,0.0036200000000000004,0.00443,0.00098,0.0010400000000000001,0.0009599999999999999,0.00443
chrX,29100000,29200000,0.0001,0.00435,0.00078,0.004,0.00468,0.00022999999999999998,0.00026000000000000003,0.00022,0.0046700000000000005
chrX,29200000,29300000,5e-05,0.0035600000000000002,0.00053,0.00328,0.00381,0.00044,0.00045999999999999996,0.00042,0.00381
chrX,29300000,29400000,0.00013000000000000002,0.00355,0.00016,0.00321,0.0038399999999999997,0.00033999999999999997,0.0004,0.00033,0.0038399999999999997
chrX,29400000,29500000,9e-05,0.00361,9e-05,0.0036299999999999995,0.004220000000000001,0.00029,0.00037999999999999997,0.0003,0.00418
chrX,29500000,29600000,7e-05,0.00346,8e-05,0.0034200000000000003,0.00398,0.00029,0.00035,0.00029,0.00399
chrX,29600000,29700000,0.00011,0.0032,5e-05,0.00314,0.00358,0.00021,0.00023999999999999998,0.00021,0.00358
chrX,29700000,29800000,0.00013000000000000002,0.0027199999999999998,8e-05,0.0025399999999999997,0.00288,0.00026000000000000003,0.00035,0.00029,0.0028699999999999997
chrX,29800000,29900000,0.0002,0.00322,0.00013000000000000002,0.00328,0.0036,0.00033,0.00045999999999999996,0.00031,0.0036
chrX,29900000,30000000,0.00037999999999999997,0.00375,0.0005,0.0034799999999999996,0.00399,0.00084,0.00086,0.0007599999999999999,0.00398
chrX,30000000,30100000,0.00067,0.00424,0.00101,0.004229999999999999,0.0048,0.00162,0.0018399999999999998,0.00158,0.00476
chrX,30100000,30200000,0.00031,0.00335,0.00053,0.00331,0.0037799999999999995,0.00059,0.0006799999999999999,0.00056,0.0037799999999999995
chrX,30200000,30300000,0.00045999999999999996,0.00349,0.00059,0.00322,0.00336,0.0011300000000000001,0.0013,0.001,0.00336
chrX,30300000,30400000,0.00023999999999999998,0.0034799999999999996,0.00033,0.0035,0.00374,0.0005099999999999999,0.00062,0.00056,0.00375
chrX,30400000,30500000,0.00026000000000000003,0.00328,0.00028,0.00313,0.00373,0.0007,0.0006,0.00053,0.00375
chrX,30500000,30600000,0.00033999999999999997,0.0039,0.00037,0.00367,0.00415,0.00066,0.00075,0.00061,0.0041600000000000005
chrX,30600000,30700000,0.00023999999999999998,0.0033799999999999998,0.00026000000000000003,0.0035700000000000003,0.00385,0.00062,0.00055,0.0005,0.00386
chrX,30700000,30800000,0.0001,0.00337,0.00043,0.0033200000000000005,0.0037799999999999995,0.00023999999999999998,0.00016,0.00011999999999999999,0.00379
chrX,30800000,30900000,0.00022,0.00242,0.00011,0.00216,0.00263,0.00053,0.00067,0.00045999999999999996,0.00263
chrX,30900000,31000000,0.0005,0.00352,0.00059,0.0034100000000000003,0.00364,0.0010199999999999999,0.0011099999999999999,0.00095,0.00364
chrX,31000000,31100000,0.00015,0.00314,8e-05,0.00305,0.00359,0.00032,0.00033,0.00028,0.00359
chrX,31100000,31200000,0.00049,0.00343,0.00014,0.00324,0.0036799999999999997,0.00108,0.00108,0.00093,0.0036799999999999997
chrX,31200000,31300000,0.00015,0.00475,0.00014,0.00446,0.00488,0.00037999999999999997,0.00037,0.00031,0.00487
chrX,31300000,31400000,0.00018999999999999998,0.00413,0.00016999999999999999,0.00385,0.00442,0.00123,0.00122,0.00107,0.00442
chrX,31400000,31500000,2.9999999999999997e-05,0.0044399999999999995,0.00016,0.004229999999999999,0.00491,0.0009199999999999999,0.00099,0.00088,0.00491
chrX,31500000,31600000,9e-05,0.0049700000000000005,0.00016,0.00435,0.00481,0.00021,0.00027,0.00032,0.00481
chrX,31600000,31700000,0.00016999999999999999,0.0038799999999999998,0.00031,0.0036899999999999997,0.00425,0.00081,0.00082,0.0007599999999999999,0.00425
chrX,31700000,31800000,2e-05,0.00498,0.00011999999999999999,0.00495,0.0057799999999999995,0.00146,0.0021100000000000003,0.00155,0.0057799999999999995
chrX,31800000,31900000,4e-05,0.0034200000000000003,0.00026000000000000003,0.00346,0.0038200000000000005,0.00056,0.00062,0.00054,0.00381
chrX,31900000,32000000,7e-05,0.00504,0.00018999999999999998,0.0044399999999999995,0.00535,0.0002,0.00033,0.0002,0.005370000000000001
chrX,32000000,32100000,0.00015,0.0041600000000000005,4e-05,0.00387,0.00458,0.00032,7e-05,7e-05,0.00455
chrX,32100000,32200000,0.00025,0.00488,0.00011999999999999999,0.00455,0.00518,0.00049,0.00011999999999999999,0.00011,0.00514
chrX,32200000,32300000,0.00032,0.0035700000000000003,0.00016,0.00343,0.00398,0.0005099999999999999,0.00015,0.00014,0.00398
chrX,32300000,32400000,0.00016999999999999999,0.00298,0.00011,0.00292,0.0033200000000000005,0.00035,0.00016,0.0002,0.0033200000000000005
chrX,32400000,32500000,0.00055,0.00394,0.0004,0.00387,0.0041600000000000005,0.00081,9e-05,8e-05,0.00417
chrX,32500000,32600000,0.00022,0.0044399999999999995,0.00036,0.00418,0.004520000000000001,0.00047999999999999996,0.00031,0.00015,0.0045
chrX,32600000,32700000,0.00015,0.0037799999999999995,0.00037,0.00395,0.004220000000000001,4e-05,0.0002,0.00029,0.00421
chrX,32700000,32800000,0.00025,0.00366,0.00033999999999999997,0.00343,0.00394,0.00018999999999999998,0.00065,0.00056,0.00394
chrX,32800000,32900000,0.00042,0.00594,0.0008,0.00585,0.00634,0.0009599999999999999,0.00105,0.00085,0.00634
chrX,32900000,33000000,0.00057,0.00565,0.00079,0.0059,0.00596,0.00109,0.00133,0.0013599999999999999,0.0059299999999999995
chrX,33000000,33100000,0.00062,0.00624,0.00098,0.006409999999999999,0.00704,0.00014,0.00123,0.00117,0.00703
chrX,33100000,33200000,0.00047999999999999996,0.006220000000000001,0.00059,0.00592,0.00662,0.00022999999999999998,0.0009699999999999999,0.00108,0.00662
chrX,33200000,33300000,0.00041,0.0062,0.0006799999999999999,0.00619,0.00659,0.0008300000000000001,0.0008699999999999999,0.00074,0.00656
chrX,33300000,33400000,7e-05,0.0053,0.00036,0.00525,0.00579,0.00063,0.00063,0.00062,0.0058
chrX,33400000,33500000,5e-05,0.00644,0.0004,0.006529999999999999,0.006659999999999999,0.00037999999999999997,0.00045,0.0004,0.006670000000000001
chrX,33500000,33600000,0.00045,0.0047,0.00054,0.00455,0.00483,5e-05,0.00061,0.00059,0.0048200000000000005
chrX,33600000,33700000,0.00047999999999999996,0.00587,0.00045999999999999996,0.006220000000000001,0.006409999999999999,0.00074,0.00095,0.00078,0.006409999999999999
chrX,33700000,33800000,0.00025,0.00533,0.00039,0.0052899999999999996,0.0054600000000000004,0.00011,0.00074,0.00067,0.00547
chrX,33800000,33900000,0.00072,0.00434,0.0008699999999999999,0.00447,0.00485,0.00095,0.0012900000000000001,0.00115,0.00487
chrX,33900000,34000000,0.00016,0.00473,0.00031,0.00513,0.005,0.0006,0.0006,0.0005,0.00499
chrX,34000000,34100000,0.00063,0.00675,0.00074,0.0071,0.00701,0.00042,0.00116,0.00098,0.0069900000000000006
chrX,34100000,34200000,0.0006,0.00702,0.0011,0.007209999999999999,0.007090000000000001,0.00151,0.00139,0.0013599999999999999,0.0070599999999999994
chrX,34200000,34300000,0.00103,0.00731,0.00086,0.00795,0.00775,0.00108,0.0016699999999999998,0.00135,0.00772
chrX,34300000,34400000,0.00066,0.00746,0.00116,0.00811,0.007370000000000001,0.00125,0.00173,0.0014199999999999998,0.007370000000000001
chrX,34400000,34500000,0.00035,0.0077,0.00106,0.00818,0.007259999999999999,0.00022,0.00196,0.0016,0.00725
chrX,34500000,34600000,0.00079,0.00842,0.0012900000000000001,0.00884,0.00793,0.00086,0.00197,0.00165,0.00792
chrX,34600000,34700000,0.00082,0.00745,0.00072,0.00817,0.00703,0.0009400000000000001,0.0023,0.0017399999999999998,0.00702
chrX,34700000,34800000,0.0006900000000000001,0.00812,0.00059,0.00863,0.00725,0.00025,0.00149,0.00123,0.0072299999999999994
chrX,34800000,34900000,0.00036,0.005520000000000001,0.0005200000000000001,0.00551,0.0051,0.0011099999999999999,0.0010400000000000001,0.00081,0.00509
chrX,34900000,35000000,0.00043,0.00536,0.0007099999999999999,0.00562,0.00488,0.00074,0.00115,0.0009,0.00486
chrX,35000000,35100000,0.00088,0.0069299999999999995,0.00074,0.007109999999999999,0.00722,0.0008699999999999999,0.00115,0.0008900000000000001,0.00722
chrX,35100000,35200000,0.00072,0.00825,0.00067,0.00806,0.00831,0.00115,0.0013,0.00099,0.00831
chrX,35200000,35300000,0.00055,0.006529999999999999,0.00047000000000000004,0.00647,0.00625,0.00074,0.0007099999999999999,0.00061,0.006229999999999999
chrX,35300000,35400000,8e-05,0.00445,0.00042,0.004370000000000001,0.00454,0.0006799999999999999,8e-05,7e-05,0.00454
chrX,35400000,35500000,0.00031,0.00449,0.00013000000000000002,0.00447,0.0049,0.0008,7e-05,5e-05,0.0049
chrX,35500000,35600000,0.00042,0.00495,0.00055,0.00486,0.00536,0.00073,0.00078,0.00072,0.00539
chrX,35600000,35700000,0.00072,0.00405,0.00067,0.00374,0.00446,0.00143,0.0015,0.00119,0.00446
chrX,35700000,35800000,0.00059,0.00446,0.0007599999999999999,0.00436,0.0049299999999999995,0.0008699999999999999,0.00123,0.00106,0.00491
chrX,35800000,35900000,0.00041,0.006809999999999999,0.00086,0.0052899999999999996,0.00534,0.00059,0.00079,0.0006799999999999999,0.00534
