Chromosome,Start,Stop,Pammi,Geoffroy,CatIII,Pampas,LilBub,Tigrina
chrA1,27700000,27800000,2.9999999999999997e-05,0.018330000000000003,0.0021899999999999997,0.0185,0.0,0.01793
chrA1,27800000,27900000,0.00323,0.01849,0.0038200000000000005,0.01839,0.0035299999999999997,0.01844
chrA1,27900000,28000000,0.00209,0.01945,0.00343,0.01881,0.00442,0.019469999999999998
chrA1,28000000,28100000,0.0005,0.019430000000000003,0.00263,0.01958,0.00549,0.019530000000000002
chrA1,28100000,28200000,0.00498,0.02068,0.0052899999999999996,0.020819999999999998,0.00505,0.02065
chrA1,28200000,28300000,0.0015,0.019790000000000002,0.0055899999999999995,0.01968,0.00275,0.02012
chrA1,28300000,28400000,0.0017699999999999999,0.01637,0.00375,0.01619,0.00217,0.01661
chrA1,28400000,28500000,0.00398,0.016640000000000002,0.00275,0.016319999999999998,0.004,0.0166
chrA1,28500000,28600000,0.0030800000000000003,0.0175,0.00158,0.01744,0.00323,0.01729
chrA1,28600000,28700000,0.0031,0.015609999999999999,0.00117,0.015609999999999999,0.00105,0.01568
chrA1,28700000,28800000,0.0034100000000000003,0.01415,0.00185,0.014469999999999998,0.00176,0.014219999999999998
chrA1,28800000,28900000,0.00325,0.01605,0.00091,0.01612,0.0012900000000000001,0.01605
chrA1,28900000,29000000,0.0026899999999999997,0.01525,0.00133,0.015330000000000002,0.0019100000000000002,0.015390000000000001
chrA1,29000000,29100000,0.00366,0.017769999999999998,0.00173,0.01792,0.00162,0.01784
chrA1,29100000,29200000,0.00355,0.01581,0.00209,0.0157,0.00301,0.01586
chrA1,29200000,29300000,0.00072,0.015390000000000001,0.00165,0.01555,0.00013000000000000002,0.01563
chrA1,29300000,29400000,0.0009199999999999999,0.016730000000000002,0.00086,0.016630000000000002,0.00011999999999999999,0.01683
chrA1,29400000,29500000,1e-05,0.01384,0.0008699999999999999,0.01431,0.0008699999999999999,0.014130000000000002
chrA1,29500000,29600000,0.0,0.01409,0.00124,0.01399,0.00122,0.01408
chrA1,29600000,29700000,1e-05,0.01575,0.00095,0.01569,0.00086,0.01563
chrA1,29700000,29800000,2e-05,0.01515,0.00061,0.015080000000000001,0.00066,0.015130000000000001
chrA1,29800000,29900000,0.00062,0.0154,0.0010400000000000001,0.01568,0.00157,0.01542
chrA1,29900000,30000000,0.00323,0.01526,0.0021100000000000003,0.01544,0.00168,0.015369999999999998
chrA1,30000000,30100000,0.00305,0.01675,0.0016899999999999999,0.01696,0.00103,0.01693
chrA1,30100000,30200000,0.00275,0.01564,0.00137,0.015569999999999999,0.00263,0.015569999999999999
chrA1,30200000,30300000,0.0031899999999999997,0.01815,0.0039700000000000004,0.01785,0.00375,0.01766
chrA1,30300000,30400000,0.00201,0.01875,0.00201,0.01931,0.00256,0.01867
chrA1,30400000,30500000,0.0013599999999999999,0.01791,0.00054,0.01835,0.00217,0.01789
chrA1,30500000,30600000,0.0035,0.0175,0.00156,0.01838,0.0035700000000000003,0.01766
chrA1,30600000,30700000,0.00427,0.01844,0.0014,0.01884,0.0035600000000000002,0.01871
chrA1,30700000,30800000,0.00399,0.01974,0.00409,0.01961,0.00346,0.01949
chrA1,30800000,30900000,0.00351,0.0196,0.0040100000000000005,0.01986,0.00238,0.01956
chrA1,30900000,31000000,0.00294,0.01877,0.00267,0.01845,0.00159,0.01875
chrA1,31000000,31100000,0.0026899999999999997,0.0173,0.00365,0.01729,0.00252,0.01736
chrA1,31100000,31200000,8e-05,0.016040000000000002,0.00263,0.01641,5e-05,0.0162
chrA1,31200000,31300000,0.0006,0.01614,0.00224,0.01645,0.00061,0.01594
chrA1,31300000,31400000,0.0030600000000000002,0.01556,0.0034799999999999996,0.0163,0.0013800000000000002,0.0157
chrA1,31400000,31500000,0.00131,0.01484,0.0015199999999999999,0.01545,0.00122,0.014769999999999998
chrA1,31500000,31600000,1e-05,0.01444,0.00148,0.0148,0.00086,0.01463
chrA1,31600000,31700000,0.00033,0.014130000000000002,0.00125,0.014490000000000001,0.0008699999999999999,0.013930000000000001
chrA1,31700000,31800000,0.00301,0.01517,0.00262,0.015330000000000002,0.0026100000000000003,0.01515
chrA1,31800000,31900000,0.0030399999999999997,0.01435,0.00233,0.014780000000000001,0.00264,0.014240000000000001
chrA1,31900000,32000000,0.00235,0.01457,0.00245,0.01486,0.00275,0.014519999999999998
chrA1,32000000,32100000,0.0018800000000000002,0.015040000000000001,0.00296,0.015590000000000001,0.00115,0.01522
chrA1,32100000,32200000,2e-05,0.015,0.00223,0.014980000000000002,0.0011,0.014969999999999999
chrA1,32200000,32300000,2e-05,0.01741,0.0034799999999999996,0.0171,0.0035299999999999997,0.01768
chrA1,32300000,32400000,2e-05,0.016130000000000002,0.00182,0.01634,0.0017100000000000001,0.01652
chrA1,32400000,32500000,1e-05,0.0165,0.00249,0.01684,0.0026100000000000003,0.016309999999999998
chrA1,32500000,32600000,2e-05,0.01645,0.0030600000000000002,0.01637,0.00263,0.01599
chrA1,32600000,32700000,2e-05,0.01766,0.00343,0.018580000000000003,0.00313,0.01764
chrA1,32700000,32800000,0.0,0.01706,0.00282,0.01703,0.0026100000000000003,0.017269999999999997
chrA1,32800000,32900000,0.0,0.01573,0.0038799999999999998,0.01609,0.0019100000000000002,0.0158
chrA1,32900000,33000000,2e-05,0.02205,0.00296,0.02267,0.0014199999999999998,0.02203
chrA1,33000000,33100000,0.0,0.02089,0.00198,0.02102,0.0017399999999999998,0.02061
chrA1,33100000,33200000,0.0,0.02075,0.00168,0.02044,0.00182,0.02062
chrA1,33200000,33300000,5e-05,0.02045,0.0018100000000000002,0.02047,0.0019100000000000002,0.02025
chrA1,33300000,33400000,1e-05,0.018580000000000003,0.0016699999999999998,0.01821,0.0014199999999999998,0.01761
chrA1,33400000,33500000,5e-05,0.01747,0.00195,0.01747,0.00281,0.017769999999999998
chrA1,33500000,33600000,0.0018899999999999998,0.01815,0.0022,0.0185,0.00455,0.01807
chrA1,33600000,33700000,0.0031100000000000004,0.01744,0.0034200000000000003,0.01744,0.0039700000000000004,0.01792
chrA1,33700000,33800000,0.00385,0.01904,0.00277,0.019430000000000003,0.00351,0.01875
chrA1,33800000,33900000,0.0035600000000000002,0.01857,0.00386,0.01859,0.00492,0.01871
chrA1,33900000,34000000,1e-05,0.01595,0.00303,0.01644,0.00257,0.01589
chrA1,34000000,34100000,8e-05,0.01654,0.00265,0.01647,0.00302,0.01633
chrA1,34100000,34200000,0.00336,0.01785,0.00213,0.01823,0.00379,0.017769999999999998
chrA1,34200000,34300000,0.00302,0.01719,0.00279,0.01759,0.0033399999999999997,0.016909999999999998
chrA1,34300000,34400000,0.00367,0.01733,0.00228,0.01712,0.00133,0.01696
chrA1,34400000,34500000,0.00391,0.01882,0.0037799999999999995,0.018619999999999998,0.00298,0.01874
chrA1,34500000,34600000,0.00234,0.01654,0.0016899999999999999,0.016319999999999998,0.00255,0.01612
chrA1,34600000,34700000,0.00335,0.01523,0.0015199999999999999,0.0157,0.00302,0.01556
chrA1,34700000,34800000,0.00344,0.0159,0.00101,0.015609999999999999,0.00301,0.0155
chrA1,34800000,34900000,0.0020399999999999997,0.01617,2e-05,0.01647,0.00243,0.0161
chrA1,34900000,35000000,0.00365,0.0165,0.0024100000000000002,0.016640000000000002,0.00245,0.016730000000000002
chrA1,35000000,35100000,0.00224,0.01517,0.00243,0.01492,0.00117,0.01488
chrA1,35100000,35200000,0.0031899999999999997,0.013519999999999999,0.00329,0.01376,0.00134,0.013359999999999999
chrA1,35200000,35300000,0.00227,0.014430000000000002,0.0027,0.01425,0.00109,0.01403
chrA1,35300000,35400000,0.0019100000000000002,0.012620000000000001,0.00205,0.01284,0.00095,0.01222
chrA1,35400000,35500000,0.0030399999999999997,0.013009999999999999,0.00224,0.01344,0.0014199999999999998,0.0131
chrA1,35500000,35600000,0.0022199999999999998,0.0131,0.0023,0.0132,0.00134,0.012969999999999999
chrA1,35600000,35700000,7e-05,0.01563,0.00147,0.01634,0.0014199999999999998,0.015019999999999999
chrA1,35700000,35800000,0.0,0.01526,0.00132,0.01551,0.00036,0.01517
chrA1,35800000,35900000,1e-05,0.01375,0.00125,0.01461,0.00088,0.013930000000000001
chrA1,35900000,36000000,1e-05,0.015609999999999999,0.002,0.0159,0.0007599999999999999,0.01594
chrA1,36000000,36100000,1e-05,0.015040000000000001,0.00207,0.015309999999999999,0.00108,0.0151
chrA1,36100000,36200000,0.00371,0.01564,0.00135,0.01601,0.00328,0.01542
chrA1,36200000,36300000,0.0036200000000000004,0.016569999999999998,0.00043,0.01746,0.0028399999999999996,0.0166
chrA1,36300000,36400000,0.00296,0.015590000000000001,0.00123,0.0157,0.0027199999999999998,0.01573
chrA1,36400000,36500000,0.00256,0.016319999999999998,0.00381,0.01677,0.00245,0.016630000000000002
chrA1,36500000,36600000,0.00303,0.015519999999999999,0.00278,0.016309999999999998,0.00286,0.015790000000000002
chrA1,36600000,36700000,0.0028899999999999998,0.01721,0.0041600000000000005,0.0172,0.0028699999999999997,0.01719
chrA1,36700000,36800000,0.00366,0.015040000000000001,0.0037700000000000003,0.015580000000000002,0.00404,0.01511
chrA1,36800000,36900000,0.004070000000000001,0.01618,0.0022600000000000003,0.015719999999999998,0.0038,0.01623
chrA1,36900000,37000000,0.00375,0.01634,0.0014199999999999998,0.01654,0.0026100000000000003,0.016669999999999997
chrA1,37000000,37100000,0.00411,0.01852,0.00217,0.01898,0.004070000000000001,0.01852
chrA1,37100000,37200000,0.0045899999999999995,0.01677,0.00202,0.017130000000000003,0.004529999999999999,0.01671
chrA1,37200000,37300000,0.00507,0.01784,0.0027600000000000003,0.01805,0.0047,0.018009999999999998
chrA1,37300000,37400000,0.00355,0.017419999999999998,0.00198,0.018330000000000003,0.00336,0.01799
chrA1,37400000,37500000,0.00387,0.01756,0.00116,0.01797,0.00108,0.017490000000000002
chrA1,37500000,37600000,0.00479,0.01902,0.0028399999999999996,0.01906,0.00248,0.018940000000000002
chrA1,37600000,37700000,0.00547,0.017490000000000002,0.00458,0.01725,0.00489,0.01763
chrA1,37700000,37800000,0.00475,0.01983,0.0054,0.019780000000000002,0.00479,0.0199
chrA1,37800000,37900000,0.0043100000000000005,0.01898,0.00255,0.01914,0.00451,0.01906
chrA1,37900000,38000000,0.00086,0.018969999999999997,0.0035600000000000002,0.01939,0.00475,0.01895
chrA1,38000000,38100000,0.0009699999999999999,0.019459999999999998,0.00259,0.01969,0.0028399999999999996,0.01904
chrA1,38100000,38200000,0.00403,0.01714,0.0042899999999999995,0.01754,0.00297,0.017130000000000003
chrA1,38200000,38300000,0.00235,0.01755,0.0034700000000000004,0.017580000000000002,0.0034200000000000003,0.01754
chrA1,38300000,38400000,0.0039299999999999995,0.01645,0.0038299999999999996,0.01684,0.00392,0.01652
chrA1,38400000,38500000,0.00433,0.019,0.00435,0.01971,0.00436,0.0185
chrA1,38500000,38600000,0.0038799999999999998,0.01715,0.0034,0.01762,0.00352,0.01701
chrA1,38600000,38700000,0.00361,0.01643,0.00398,0.01635,0.0035399999999999997,0.01623
chrA1,38700000,38800000,0.0035299999999999997,0.01769,0.0030800000000000003,0.01744,0.00343,0.01768
chrA1,38800000,38900000,0.0010199999999999999,0.016919999999999998,0.0017800000000000001,0.01765,0.00172,0.017230000000000002
chrA1,38900000,39000000,1e-05,0.01629,0.00365,0.016280000000000003,0.00203,0.01596
chrA1,39000000,39100000,0.0,0.016069999999999997,0.0029100000000000003,0.016390000000000002,0.00144,0.01612
chrA1,39100000,39200000,5e-05,0.01592,0.0013800000000000002,0.01602,0.00134,0.015969999999999998
chrA1,39200000,39300000,1e-05,0.01465,0.00387,0.01514,0.0019399999999999999,0.01468
chrA1,39300000,39400000,2e-05,0.01529,0.0035299999999999997,0.01542,0.00158,0.01544
chrA1,39400000,39500000,0.0016,0.01535,0.00322,0.01529,0.00245,0.01541
chrA1,39500000,39600000,0.0033,0.015969999999999998,0.00264,0.01614,0.00199,0.016059999999999998
chrA1,39600000,39700000,0.0019,0.01757,0.0016600000000000002,0.01761,0.00403,0.01702
chrA1,39700000,39800000,0.0025800000000000003,0.01684,0.00205,0.01584,0.00359,0.01704
chrA1,39800000,39900000,0.00361,0.01687,0.0016699999999999998,0.017730000000000003,0.0029100000000000003,0.01722
chrA1,39900000,40000000,0.0018800000000000002,0.016659999999999998,0.0013599999999999999,0.01635,0.00172,0.016280000000000003
chrA1,40000000,40100000,0.0022600000000000003,0.01651,0.00266,0.016730000000000002,0.00238,0.01647
chrA1,40100000,40200000,0.0037,0.015340000000000001,0.00262,0.01586,0.00229,0.0156
chrA1,40200000,40300000,0.0033399999999999997,0.0144,0.00248,0.014159999999999999,0.002,0.0143
chrA1,40300000,40400000,0.00323,0.01624,0.00288,0.01643,0.00292,0.016040000000000002
chrA1,40400000,40500000,0.00259,0.01093,0.0027300000000000002,0.01112,0.00247,0.0111
chrA1,40500000,40600000,,,,,,
chrA1,40600000,40700000,0.00322,0.01541,0.00301,0.01555,0.00387,0.0155
chrA1,40700000,40800000,0.0037799999999999995,0.01468,0.0036299999999999995,0.01547,0.0029,0.01514
chrA1,40800000,40900000,0.004220000000000001,0.01693,0.00421,0.017419999999999998,0.00196,0.01725
chrA1,40900000,41000000,0.0046700000000000005,0.0174,0.00456,0.01757,0.0023,0.01757
chrA1,41000000,41100000,0.00473,0.01522,0.00481,0.01643,0.00433,0.01535
chrA1,41100000,41200000,0.00373,0.015590000000000001,0.00337,0.0159,0.0037,0.0159
chrA1,41200000,41300000,0.0033399999999999997,0.01609,0.00328,0.016890000000000002,0.00321,0.01648
chrA1,41300000,41400000,0.00352,0.016309999999999998,0.0036,0.01586,0.0034799999999999996,0.01593
chrA1,41400000,41500000,0.00371,0.01886,0.0036899999999999997,0.0186,0.0036,0.01875
chrA1,41500000,41600000,0.00392,0.01701,0.0038,0.01679,0.0033299999999999996,0.01684
chrA1,41600000,41700000,0.0023899999999999998,0.01696,0.0030399999999999997,0.01736,0.0027199999999999998,0.01694
chrA1,41700000,41800000,1e-05,0.01655,0.0029,0.01653,0.00231,0.01676
chrA1,41800000,41900000,0.00072,0.01567,0.00249,0.01573,0.00248,0.01576
chrA1,41900000,42000000,0.00294,0.01518,0.00263,0.01567,0.00247,0.015569999999999999
chrA1,42000000,42100000,0.003,0.01526,0.0025800000000000003,0.0158,0.0028699999999999997,0.01542
chrA1,42100000,42200000,0.00328,0.01544,0.00328,0.015609999999999999,0.00202,0.015430000000000001
chrA1,42200000,42300000,0.0026899999999999997,0.01494,0.00264,0.01551,0.0019199999999999998,0.015009999999999999
chrA1,42300000,42400000,0.00039,0.01485,0.00041,0.014980000000000002,0.00021,0.01439
chrA1,42400000,42500000,0.0034,0.01487,0.0033399999999999997,0.0153,0.00322,0.01521
chrA1,42500000,42600000,0.00236,0.01319,0.0022600000000000003,0.01371,0.0022600000000000003,0.01294
chrA1,42600000,42700000,0.0022600000000000003,0.014740000000000001,0.00301,0.01522,0.0025800000000000003,0.01485
chrA1,42700000,42800000,0.00406,0.0158,0.00336,0.016130000000000002,0.00336,0.015569999999999999
chrA1,42800000,42900000,0.00257,0.015519999999999999,0.0016699999999999998,0.016030000000000003,0.0016899999999999999,0.01535
chrA1,42900000,43000000,0.004229999999999999,0.01568,0.0036200000000000004,0.016069999999999997,0.0037700000000000003,0.01586
chrA1,43000000,43100000,0.00335,0.01516,0.0031100000000000004,0.014780000000000001,0.00243,0.01516
chrA1,43100000,43200000,0.003,0.01383,0.00349,0.01411,0.00335,0.01371
chrA1,43200000,43300000,0.0025,0.01589,0.0038200000000000005,0.01624,0.0031899999999999997,0.01589
chrA1,43300000,43400000,0.0038799999999999998,0.0163,0.0036299999999999995,0.01659,0.0021899999999999997,0.01623
chrA1,43400000,43500000,0.00339,0.01596,0.0033200000000000005,0.01616,0.0036899999999999997,0.015519999999999999
chrA1,43500000,43600000,0.00428,0.01672,0.00398,0.01674,0.0034799999999999996,0.01656
chrA1,43600000,43700000,0.00412,0.01576,0.0022600000000000003,0.01618,0.0038399999999999997,0.015819999999999997
chrA1,43700000,43800000,0.00427,0.016819999999999998,0.00165,0.01621,0.00365,0.01728
chrA1,43800000,43900000,0.0014,0.01818,0.00201,0.018269999999999998,0.00301,0.01806
chrA1,43900000,44000000,0.00217,0.01645,0.0017800000000000001,0.01622,0.00246,0.016319999999999998
chrA1,44000000,44100000,0.00309,0.01738,0.00229,0.01761,0.00296,0.017230000000000002
chrA1,44100000,44200000,0.0034100000000000003,0.016730000000000002,0.00296,0.01645,0.00252,0.01653
chrA1,44200000,44300000,0.00442,0.016880000000000003,0.0011300000000000001,0.0165,0.00139,0.01679
chrA1,44300000,44400000,0.0035,0.01796,0.0034100000000000003,0.01797,0.0034200000000000003,0.01769
chrA1,44400000,44500000,0.0034100000000000003,0.01709,0.00351,0.0177,0.0035399999999999997,0.017130000000000003
chrA1,44500000,44600000,0.00367,0.01596,0.00293,0.0166,0.00293,0.016390000000000002
chrA1,44600000,44700000,0.00374,0.01593,0.00419,0.01633,0.00419,0.015780000000000002
chrA1,44700000,44800000,0.0056,0.01835,0.00476,0.01838,0.00502,0.01815
chrA1,44800000,44900000,0.00515,0.018019999999999998,0.0054399999999999995,0.018369999999999997,0.00475,0.01772
chrA1,44900000,45000000,0.00457,0.01824,0.00483,0.01794,0.0031899999999999997,0.018000000000000002
chrA1,45000000,45100000,0.00271,0.01764,0.00278,0.01769,0.00245,0.017769999999999998
chrA1,45100000,45200000,0.00105,0.018009999999999998,0.0038200000000000005,0.018430000000000002,0.0044,0.018000000000000002
chrA1,45200000,45300000,0.00349,0.019790000000000002,0.00365,0.01956,0.0034200000000000003,0.019219999999999998
chrA1,45300000,45400000,0.0035600000000000002,0.01821,0.00449,0.01888,0.00247,0.01825
chrA1,45400000,45500000,0.00245,0.01676,0.00234,0.01699,0.00218,0.016890000000000002
chrA1,45500000,45600000,0.0024,0.01729,2e-05,0.01766,0.00262,0.017130000000000003
chrA1,45600000,45700000,0.0024100000000000002,0.0172,0.00059,0.0178,0.0030600000000000002,0.01728
chrA1,45700000,45800000,0.00297,0.01764,0.00135,0.01799,0.0028399999999999996,0.017269999999999997
chrA1,45800000,45900000,0.00324,0.0188,0.00158,0.01898,0.00303,0.019
chrA1,45900000,46000000,0.0030800000000000003,0.01574,0.00156,0.016030000000000003,0.00143,0.015819999999999997
chrA1,46000000,46100000,0.0036200000000000004,0.01573,0.0021100000000000003,0.016059999999999998,0.002,0.01549
chrA1,46100000,46200000,0.0021899999999999997,0.014469999999999998,0.00107,0.0151,0.0016,0.01444
chrA1,46200000,46300000,0.00321,0.01484,0.0011,0.01459,0.00116,0.014730000000000002
chrA1,46300000,46400000,0.00215,0.01569,0.00139,0.015430000000000001,0.00156,0.01556
chrA1,46400000,46500000,0.002,0.01457,0.00157,0.01461,0.00262,0.014669999999999999
chrA1,46500000,46600000,0.00185,0.012819999999999998,0.0019199999999999998,0.01312,0.00175,0.0129
chrA1,46600000,46700000,0.00262,0.01324,0.0015,0.013730000000000001,0.00249,0.0134
chrA1,46700000,46800000,0.0036,0.015269999999999999,0.0024,0.01554,0.00242,0.01542
chrA1,46800000,46900000,0.0033799999999999998,0.01548,0.00162,0.01554,0.00175,0.01563
chrA1,46900000,47000000,0.00268,0.01598,0.00118,0.01655,0.0015400000000000001,0.01615
chrA1,47000000,47100000,0.0033799999999999998,0.0152,0.00351,0.01516,0.00317,0.01516
chrA1,47100000,47200000,0.00303,0.0162,0.00309,0.01672,0.00224,0.016669999999999997
chrA1,47200000,47300000,0.00256,0.014230000000000001,0.00197,0.014169999999999999,0.00224,0.01406
chrA1,47300000,47400000,0.00473,0.015309999999999999,0.00419,0.0151,0.00339,0.015330000000000002
chrA1,47400000,47500000,0.0031100000000000004,0.01587,0.00264,0.01571,0.00364,0.01605
chrA1,47500000,47600000,0.00321,0.01612,0.00216,0.015969999999999998,0.00256,0.01595
chrA1,47600000,47700000,0.00268,0.01581,0.00221,0.016,0.00207,0.01608
chrA1,47700000,47800000,0.00299,0.015380000000000001,0.00223,0.01575,0.00252,0.015390000000000001
chrA1,47800000,47900000,0.00414,0.014240000000000001,0.00185,0.01406,0.00358,0.014580000000000001
chrA1,47900000,48000000,0.0038399999999999997,0.01677,0.00144,0.017159999999999998,0.00343,0.016980000000000002
chrA1,48000000,48100000,0.002,0.01568,0.0014199999999999998,0.0161,0.00203,0.015790000000000002
chrA1,48100000,48200000,0.00371,0.01469,0.00144,0.014430000000000002,0.0016300000000000002,0.015030000000000002
chrA1,48200000,48300000,0.00324,0.01625,0.0019,0.0163,0.00151,0.01612
chrA1,48300000,48400000,0.0051,0.01886,0.00385,0.01853,0.0037700000000000003,0.01855
chrA1,48400000,48500000,0.00468,0.01654,0.00336,0.017269999999999997,0.00427,0.01674
chrA1,48500000,48600000,0.00425,0.01736,0.00168,0.01793,0.0021,0.017519999999999997
chrA1,48600000,48700000,0.0033299999999999996,0.01706,0.00137,0.017159999999999998,0.00344,0.01719
chrA1,48700000,48800000,0.00409,0.01457,0.0020399999999999997,0.015569999999999999,0.00325,0.01486
